Name,Runtime,Notes,GPU Type,GPU Count,State,Tags,Updated,ID,User,Group,Job Type,Created,End Time,Sweep,Hostname,Description,Commit,GitHub,epochs,latent_dimension,model,ae_input_days,batch_size,checkpoint,cnn_batchnorm,dataset,learning_rate,learning_rate_style,loss,noise,noise_pct,optimiser,optimiser_hyperparams,weight_decay,best_val_loss,epoch,train_loss,val_loss,cr
magic-meadow-422,649,-,Tesla T4,2,finished,,2022-10-07T12:33:19.000Z,dqadbb1w,syip0005,,,2022-10-07T12:22:30.000Z,2022-10-07T12:33:19.000Z,,m3t101,,,https://github.com/syip0005/hybridcompression/tree/cc057378f0f4c1d63c4925e1c1c8c5c8165f6629,1000,800,HAE2,160,512,./model_param/state_3042437.pt,TRUE,DRED,0.001,constant,MSE,none,0.1,Adam,default,1.00E-10,0.015999628,1000,0.001049784,0.017702762,12
serene-shape-353,153,-,NVIDIA GeForce GTX 1060 6GB,1,finished,,2022-10-06T20:21:51.000Z,1u73l91b,syip0005,,,2022-10-06T20:19:18.000Z,2022-10-06T20:21:51.000Z,,scott-System-Product-Name,,,https://github.com/syip0005/hybridcompression/tree/5ca9d47212e4f5be2dbc407b9aa299d360528046,1000,21,HAE2,4,512,./model_param/state_6668518.pt,TRUE,UMASS2,0.001,constant,MSE,none,0.1,Adam,default,1.00E-10,0.022137037,1000,0.016796558,0.024548646,18.28571429
hardy-frost-352,1579,-,NVIDIA GeForce GTX 1060 6GB,1,finished,,2022-10-06T20:19:12.000Z,2qtqzdnj,syip0005,,,2022-10-06T19:52:53.000Z,2022-10-06T20:19:12.000Z,,scott-System-Product-Name,,,https://github.com/syip0005/hybridcompression/tree/5ca9d47212e4f5be2dbc407b9aa299d360528046,1000,10,HAE2,4,512,./model_param/state_4517987.pt,TRUE,CERN3,0.001,constant,MSE,none,0.1,Adam,default,1.00E-10,0.016801827,1000,0.015339432,0.017136427,19.2
likely-water-351,128,-,NVIDIA GeForce GTX 1060 6GB,1,finished,,2022-10-06T19:52:48.000Z,g9kvq6q3,syip0005,,,2022-10-06T19:50:40.000Z,2022-10-06T19:52:48.000Z,,scott-System-Product-Name,,,https://github.com/syip0005/hybridcompression/tree/5ca9d47212e4f5be2dbc407b9aa299d360528046,1000,42,HAE2,8,512,./model_param/state_8247287.pt,TRUE,UMASS2,0.001,constant,MSE,none,0.1,Adam,default,1.00E-10,0.021683952,1000,0.014142747,0.023673344,18.28571429
scarlet-oath-350,1127,-,NVIDIA GeForce GTX 1060 6GB,1,finished,,2022-10-06T19:50:35.000Z,19l2n1sr,syip0005,,,2022-10-06T19:31:48.000Z,2022-10-06T19:50:35.000Z,,scott-System-Product-Name,,,https://github.com/syip0005/hybridcompression/tree/5ca9d47212e4f5be2dbc407b9aa299d360528046,1000,21,HAE2,8,512,./model_param/state_8767907.pt,TRUE,CERN3,0.001,constant,MSE,none,0.1,Adam,default,1.00E-10,0.013739757,1000,0.011371254,0.014750641,18.28571429
skilled-wind-349,99,-,NVIDIA GeForce GTX 1060 6GB,1,finished,,2022-10-06T19:31:43.000Z,56fw0eoz,syip0005,,,2022-10-06T19:30:04.000Z,2022-10-06T19:31:43.000Z,,scott-System-Product-Name,,,https://github.com/syip0005/hybridcompression/tree/5ca9d47212e4f5be2dbc407b9aa299d360528046,1000,85,HAE2,16,512,./model_param/state_2742354.pt,TRUE,UMASS2,0.001,constant,MSE,none,0.1,Adam,default,1.00E-10,0.018711066,1000,0.017799938,0.018723104,18.07058824
major-shape-348,762,-,NVIDIA GeForce GTX 1060 6GB,1,finished,,2022-10-06T19:29:59.000Z,105c4fu5,syip0005,,,2022-10-06T19:17:17.000Z,2022-10-06T19:29:59.000Z,,scott-System-Product-Name,,,https://github.com/syip0005/hybridcompression/tree/5ca9d47212e4f5be2dbc407b9aa299d360528046,1000,42,HAE2,16,512,./model_param/state_2491945.pt,TRUE,CERN3,0.001,constant,MSE,none,0.1,Adam,default,1.00E-10,0.011501044,1000,0.008201131,0.013464815,18.28571429
vibrant-donkey-347,104,-,NVIDIA GeForce GTX 1060 6GB,1,finished,,2022-10-06T19:17:12.000Z,23uvnnqm,syip0005,,,2022-10-06T19:15:28.000Z,2022-10-06T19:17:12.000Z,,scott-System-Product-Name,,,https://github.com/syip0005/hybridcompression/tree/5ca9d47212e4f5be2dbc407b9aa299d360528046,1000,128,HAE2,24,512,./model_param/state_6661423.pt,TRUE,UMASS2,0.001,constant,MSE,none,0.1,Adam,default,1.00E-10,0.01783978,1000,0.016221941,0.017850868,18
neat-shape-346,591,-,NVIDIA GeForce GTX 1060 6GB,1,finished,,2022-10-06T19:15:23.000Z,2ram1bhm,syip0005,,,2022-10-06T19:05:32.000Z,2022-10-06T19:15:23.000Z,,scott-System-Product-Name,,,https://github.com/syip0005/hybridcompression/tree/5ca9d47212e4f5be2dbc407b9aa299d360528046,1000,64,HAE2,24,512,./model_param/state_9534824.pt,TRUE,CERN3,0.001,constant,MSE,none,0.1,Adam,default,1.00E-10,0.011223005,1000,0.005841431,0.013367784,18
soft-grass-345,114,-,NVIDIA GeForce GTX 1060 6GB,1,finished,,2022-10-06T19:05:27.000Z,3luee9ji,syip0005,,,2022-10-06T19:03:33.000Z,2022-10-06T19:05:27.000Z,,scott-System-Product-Name,,,https://github.com/syip0005/hybridcompression/tree/5ca9d47212e4f5be2dbc407b9aa299d360528046,1000,149,HAE2,28,512,./model_param/state_5339538.pt,TRUE,UMASS2,0.001,constant,MSE,none,0.1,Adam,default,1.00E-10,0.01765871,1000,0.014718471,0.018679928,18.04026846
playful-sky-344,763,-,NVIDIA GeForce GTX 1060 6GB,1,finished,,2022-10-06T19:03:27.000Z,222dsfuu,syip0005,,,2022-10-06T18:50:44.000Z,2022-10-06T19:03:27.000Z,,scott-System-Product-Name,,,https://github.com/syip0005/hybridcompression/tree/5ca9d47212e4f5be2dbc407b9aa299d360528046,1000,74,HAE2,28,512,./model_param/state_8530983.pt,TRUE,CERN3,0.001,constant,MSE,none,0.1,Adam,default,1.00E-10,0.011716545,1000,0.005947111,0.014221941,18.16216216
giddy-wood-343,80,-,NVIDIA GeForce GTX 1060 6GB,1,finished,,2022-10-06T18:50:39.000Z,xfuylpgv,syip0005,,,2022-10-06T18:49:19.000Z,2022-10-06T18:50:39.000Z,,scott-System-Product-Name,,,https://github.com/syip0005/hybridcompression/tree/5ca9d47212e4f5be2dbc407b9aa299d360528046,1000,170,HAE2,32,512,./model_param/state_6151954.pt,TRUE,UMASS2,0.001,constant,MSE,none,0.1,Adam,default,1.00E-10,0.015545748,1000,0.005990972,0.022709697,18.07058824
generous-dream-342,498,-,NVIDIA GeForce GTX 1060 6GB,1,finished,,2022-10-06T18:49:14.000Z,3lndqcuq,syip0005,,,2022-10-06T18:40:56.000Z,2022-10-06T18:49:14.000Z,,scott-System-Product-Name,,,https://github.com/syip0005/hybridcompression/tree/5ca9d47212e4f5be2dbc407b9aa299d360528046,1000,85,HAE2,32,512,./model_param/state_6018599.pt,TRUE,CERN3,0.001,constant,MSE,none,0.1,Adam,default,1.00E-10,0.011744873,1000,0.006835992,0.013260454,18.07058824
curious-durian-421,627,-,Tesla T4,2,finished,,2022-10-07T12:22:23.000Z,111dgwje,syip0005,,,2022-10-07T12:11:56.000Z,2022-10-07T12:22:23.000Z,,m3t101,,,https://github.com/syip0005/hybridcompression/tree/cc057378f0f4c1d63c4925e1c1c8c5c8165f6629,1000,600,HAE2,120,512,./model_param/state_7773233.pt,TRUE,DRED,0.001,constant,MSE,none,0.1,Adam,default,1.00E-10,0.006054952,1000,0.000397843,0.006852821,12
electric-violet-420,593,-,Tesla T4,2,finished,,2022-10-07T12:11:49.000Z,3aeczg78,syip0005,,,2022-10-07T12:01:56.000Z,2022-10-07T12:11:49.000Z,,m3t101,,,https://github.com/syip0005/hybridcompression/tree/cc057378f0f4c1d63c4925e1c1c8c5c8165f6629,1000,400,HAE2,80,512,./model_param/state_2394685.pt,TRUE,DRED,0.001,constant,MSE,none,0.1,Adam,default,1.00E-10,0.00521179,1000,0.0003959,0.005418231,12
dark-snowball-419,803,-,Tesla T4,2,finished,,2022-10-07T12:01:00.000Z,2tn0uejk,syip0005,,,2022-10-07T11:47:37.000Z,2022-10-07T12:01:00.000Z,,m3t101,,,https://github.com/syip0005/hybridcompression/tree/cc057378f0f4c1d63c4925e1c1c8c5c8165f6629,1000,200,HAE2,40,512,./model_param/state_9922934.pt,TRUE,DRED,0.001,constant,MSE,none,0.1,Adam,default,1.00E-10,0.003895292,1000,0.000468064,0.003919536,12
floral-pond-418,620,-,Tesla T4,2,finished,,2022-10-07T11:47:30.000Z,12mh072b,syip0005,,,2022-10-07T11:37:10.000Z,2022-10-07T11:47:30.000Z,,m3t101,,,https://github.com/syip0005/hybridcompression/tree/cc057378f0f4c1d63c4925e1c1c8c5c8165f6629,1000,100,HAE2,20,512,./model_param/state_9966063.pt,TRUE,DRED,0.001,constant,MSE,none,0.1,Adam,default,1.00E-10,0.001334992,1000,0.00039459,0.001566683,12
vivid-fire-392,592,-,Tesla T4,2,finished,,2022-10-07T08:48:23.000Z,wbkc8jol,syip0005,,,2022-10-07T08:38:31.000Z,2022-10-07T08:48:23.000Z,,m3t101,,,https://github.com/syip0005/hybridcompression/tree/cc057378f0f4c1d63c4925e1c1c8c5c8165f6629,1000,300,HAE2,60,512,./model_param/state_7437386.pt,TRUE,DRED,0.001,constant,MSE,none,0.1,Adam,default,1.00E-10,0.004056673,1000,0.000473545,0.004599842,12
clean-forest-359,138,-,NVIDIA GeForce GTX 1060 6GB,1,finished,,2022-10-06T22:18:53.000Z,107tk55k,syip0005,,,2022-10-06T22:16:35.000Z,2022-10-06T22:18:53.000Z,,scott-System-Product-Name,,,https://github.com/syip0005/hybridcompression/tree/5ca9d47212e4f5be2dbc407b9aa299d360528046,1000,56,HAE2,7,512,./model_param/state_7382557.pt,TRUE,UMASS2,0.001,constant,MSE,none,0.1,Adam,default,1.00E-10,0.021686409,1000,0.017132029,0.022339877,12
different-pond-355,105,-,NVIDIA GeForce GTX 1060 6GB,1,finished,,2022-10-06T20:59:30.000Z,dm2dc6xe,syip0005,,,2022-10-06T20:57:45.000Z,2022-10-06T20:59:30.000Z,,scott-System-Product-Name,,,https://github.com/syip0005/hybridcompression/tree/5ca9d47212e4f5be2dbc407b9aa299d360528046,1000,120,HAE2,15,512,./model_param/state_6246058.pt,TRUE,UMASS2,0.001,constant,MSE,none,0.1,Adam,default,1.00E-10,0.019687802,1000,0.01960374,0.019791137,12
glad-violet-341,153,-,NVIDIA GeForce GTX 1060 6GB,1,finished,,2022-10-06T18:40:50.000Z,3nqtk6nc,syip0005,,,2022-10-06T18:38:17.000Z,2022-10-06T18:40:50.000Z,,scott-System-Product-Name,,,https://github.com/syip0005/hybridcompression/tree/5ca9d47212e4f5be2dbc407b9aa299d360528046,1000,32,HAE2,4,512,./model_param/state_6192087.pt,TRUE,UMASS2,0.001,constant,MSE,none,0.1,Adam,default,1.00E-10,0.02153383,1000,0.017994175,0.021693436,12
treasured-paper-339,129,-,NVIDIA GeForce GTX 1060 6GB,1,finished,,2022-10-06T18:11:43.000Z,2ecadcx4,syip0005,,,2022-10-06T18:09:34.000Z,2022-10-06T18:11:43.000Z,,scott-System-Product-Name,,,https://github.com/syip0005/hybridcompression/tree/5ca9d47212e4f5be2dbc407b9aa299d360528046,1000,64,HAE2,8,512,./model_param/state_7362251.pt,TRUE,UMASS2,0.001,constant,MSE,none,0.1,Adam,default,1.00E-10,0.021680458,1000,0.011040214,0.026925365,12
vivid-darkness-337,100,-,NVIDIA GeForce GTX 1060 6GB,1,finished,,2022-10-06T17:50:36.000Z,33ox4a1l,syip0005,,,2022-10-06T17:48:56.000Z,2022-10-06T17:50:36.000Z,,scott-System-Product-Name,,,https://github.com/syip0005/hybridcompression/tree/5ca9d47212e4f5be2dbc407b9aa299d360528046,1000,128,HAE2,16,512,./model_param/state_2441517.pt,TRUE,UMASS2,0.001,constant,MSE,none,0.1,Adam,default,1.00E-10,0.018747114,1000,0.01800341,0.01877372,12
azure-waterfall-335,107,-,NVIDIA GeForce GTX 1060 6GB,1,finished,,2022-10-06T17:36:03.000Z,1e23bl4m,syip0005,,,2022-10-06T17:34:16.000Z,2022-10-06T17:36:03.000Z,,scott-System-Product-Name,,,https://github.com/syip0005/hybridcompression/tree/5ca9d47212e4f5be2dbc407b9aa299d360528046,1000,192,HAE2,24,512,./model_param/state_9664052.pt,TRUE,UMASS2,0.001,constant,MSE,none,0.1,Adam,default,1.00E-10,0.017951703,1000,0.012504126,0.022462936,12
rural-grass-333,117,-,NVIDIA GeForce GTX 1060 6GB,1,finished,,2022-10-06T17:24:12.000Z,2in5zns5,syip0005,,,2022-10-06T17:22:15.000Z,2022-10-06T17:24:12.000Z,,scott-System-Product-Name,,,https://github.com/syip0005/hybridcompression/tree/5ca9d47212e4f5be2dbc407b9aa299d360528046,1000,224,HAE2,28,512,./model_param/state_3818141.pt,TRUE,UMASS2,0.001,constant,MSE,none,0.1,Adam,default,1.00E-10,0.018105078,1000,0.009558532,0.028648322,12
lyric-smoke-329,116,-,NVIDIA GeForce GTX 1060 6GB,1,finished,,2022-10-06T16:59:26.000Z,1vihv3dz,syip0005,,,2022-10-06T16:57:30.000Z,2022-10-06T16:59:26.000Z,,scott-System-Product-Name,,,https://github.com/syip0005/hybridcompression/tree/5ca9d47212e4f5be2dbc407b9aa299d360528046,1000,14,HAE2,12,512,./model_param/state_3585815.pt,TRUE,UMASS2,0.001,constant,MSE,none,0.1,Adam,default,1.00E-10,0.019367771,1000,0.018704494,0.019367771,82.28571429
helpful-surf-328,115,-,NVIDIA GeForce GTX 1060 6GB,1,finished,,2022-10-06T16:57:25.000Z,2d8dno5s,syip0005,,,2022-10-06T16:55:30.000Z,2022-10-06T16:57:25.000Z,,scott-System-Product-Name,,,https://github.com/syip0005/hybridcompression/tree/5ca9d47212e4f5be2dbc407b9aa299d360528046,1000,19,HAE2,12,512,./model_param/state_4162853.pt,TRUE,UMASS2,0.001,constant,MSE,none,0.1,Adam,default,1.00E-10,0.019515241,1000,0.018801326,0.019545935,60.63157895
elated-frost-327,114,-,NVIDIA GeForce GTX 1060 6GB,1,finished,,2022-10-06T16:55:24.000Z,2t8rgtx1,syip0005,,,2022-10-06T16:53:30.000Z,2022-10-06T16:55:24.000Z,,scott-System-Product-Name,,,https://github.com/syip0005/hybridcompression/tree/5ca9d47212e4f5be2dbc407b9aa299d360528046,1000,28,HAE2,12,512,./model_param/state_1640854.pt,TRUE,UMASS2,0.001,constant,MSE,none,0.1,Adam,default,1.00E-10,0.020075472,1000,0.019403065,0.020078409,41.14285714
polished-yogurt-326,115,-,NVIDIA GeForce GTX 1060 6GB,1,finished,,2022-10-06T16:53:25.000Z,324pn1sj,syip0005,,,2022-10-06T16:51:30.000Z,2022-10-06T16:53:25.000Z,,scott-System-Product-Name,,,https://github.com/syip0005/hybridcompression/tree/5ca9d47212e4f5be2dbc407b9aa299d360528046,1000,32,HAE2,12,512,./model_param/state_8371064.pt,TRUE,UMASS2,0.001,constant,MSE,none,0.1,Adam,default,1.00E-10,0.019464642,1000,0.018416692,0.019483903,36
earnest-field-325,114,-,NVIDIA GeForce GTX 1060 6GB,1,finished,,2022-10-06T16:51:25.000Z,1en96ckh,syip0005,,,2022-10-06T16:49:31.000Z,2022-10-06T16:51:25.000Z,,scott-System-Product-Name,,,https://github.com/syip0005/hybridcompression/tree/5ca9d47212e4f5be2dbc407b9aa299d360528046,1000,38,HAE2,12,512,./model_param/state_3077259.pt,TRUE,UMASS2,0.001,constant,MSE,none,0.1,Adam,default,1.00E-10,0.019786887,1000,0.019238913,0.019816129,30.31578947
ancient-serenity-324,114,-,NVIDIA GeForce GTX 1060 6GB,1,finished,,2022-10-06T16:49:25.000Z,3np7ks5i,syip0005,,,2022-10-06T16:47:31.000Z,2022-10-06T16:49:25.000Z,,scott-System-Product-Name,,,https://github.com/syip0005/hybridcompression/tree/5ca9d47212e4f5be2dbc407b9aa299d360528046,1000,44,HAE2,12,512,./model_param/state_3470728.pt,TRUE,UMASS2,0.001,constant,MSE,none,0.1,Adam,default,1.00E-10,0.020863207,1000,0.019883109,0.020918809,26.18181818
