Name,Runtime,Notes,GPU Type,GPU Count,State,Tags,Updated,ID,User,Group,Job Type,Created,End Time,Sweep,Hostname,Description,Commit,GitHub,epochs,latent_dimension,model,ae_input_days,batch_size,checkpoint,cnn_batchnorm,dataset,learning_rate,learning_rate_style,loss,noise,noise_pct,optimiser,optimiser_hyperparams,weight_decay,best_val_loss,epoch,train_loss,val_loss,cr
lucky-star-258,24,-,NVIDIA GeForce GTX 1060 6GB,1,finished,,2022-10-06T01:52:25.000Z,37tqdux9,syip0005,,,2022-10-06T01:52:01.000Z,2022-10-06T01:52:25.000Z,,scott-System-Product-Name,,,https://github.com/syip0005/hybridcompression/tree/5ca9d47212e4f5be2dbc407b9aa299d360528046,1000,38,AE,12,512,./model_param/state_9128739.pt,true,UMASS2,0.001,constant,MSE,none,0.1,Adam,default,1E-10,0.021221553906798,1000,0.020141839981079,0.021827863529325,30.3157894736842
wise-salad-257,82,-,NVIDIA GeForce GTX 1060 6GB,1,finished,,2022-10-06T01:51:56.000Z,2zta3noo,syip0005,,,2022-10-06T01:50:34.000Z,2022-10-06T01:51:56.000Z,,scott-System-Product-Name,,,https://github.com/syip0005/hybridcompression/tree/5ca9d47212e4f5be2dbc407b9aa299d360528046,1000,38,HAE,12,512,./model_param/state_3148694.pt,true,UMASS2,0.001,constant,MSE,none,0.1,Adam,default,1E-10,0.01961019076407,1000,0.010181738995016,0.024655448272824,30.3157894736842
misunderstood-dust-256,61,-,NVIDIA GeForce GTX 1060 6GB,1,finished,,2022-10-06T01:50:28.000Z,1tg08mms,syip0005,,,2022-10-06T01:49:27.000Z,2022-10-06T01:50:28.000Z,,scott-System-Product-Name,,,https://github.com/syip0005/hybridcompression/tree/5ca9d47212e4f5be2dbc407b9aa299d360528046,1000,38,SCSAE,12,512,./model_param/state_7967385.pt,true,UMASS2,0.001,constant,MSE,none,0.1,Adam,default,1E-10,0.020526245236397,1000,0.015302752144635,0.021334381774068,30.3157894736842
treasured-hill-255,27,-,NVIDIA GeForce GTX 1060 6GB,1,finished,,2022-10-06T01:49:22.000Z,1x4h0z4z,syip0005,,,2022-10-06T01:48:55.000Z,2022-10-06T01:49:22.000Z,,scott-System-Product-Name,,,https://github.com/syip0005/hybridcompression/tree/5ca9d47212e4f5be2dbc407b9aa299d360528046,1000,44,AE,12,512,./model_param/state_6162718.pt,true,UMASS2,0.001,constant,MSE,none,0.1,Adam,default,1E-10,0.021163986995816,1000,0.020559772849083,0.021192941814661,26.1818181818182
legendary-leaf-254,84,-,NVIDIA GeForce GTX 1060 6GB,1,finished,,2022-10-06T01:48:50.000Z,2g9ptoew,syip0005,,,2022-10-06T01:47:26.000Z,2022-10-06T01:48:50.000Z,,scott-System-Product-Name,,,https://github.com/syip0005/hybridcompression/tree/5ca9d47212e4f5be2dbc407b9aa299d360528046,1000,44,HAE,12,512,./model_param/state_4799329.pt,true,UMASS2,0.001,constant,MSE,none,0.1,Adam,default,1E-10,0.019677234813571,1000,0.00956950429827,0.025397969409824,26.1818181818182
autumn-violet-253,59,-,NVIDIA GeForce GTX 1060 6GB,1,finished,,2022-10-06T01:47:21.000Z,1z45rz5g,syip0005,,,2022-10-06T01:46:22.000Z,2022-10-06T01:47:21.000Z,,scott-System-Product-Name,,,https://github.com/syip0005/hybridcompression/tree/5ca9d47212e4f5be2dbc407b9aa299d360528046,1000,44,SCSAE,12,512,./model_param/state_5545276.pt,true,UMASS2,0.001,constant,MSE,none,0.1,Adam,default,1E-10,0.020451094955206,1000,0.014540583826602,0.02164495550096,26.1818181818182
cool-gorge-252,24,-,NVIDIA GeForce GTX 1060 6GB,1,finished,,2022-10-06T01:46:16.000Z,282od6f9,syip0005,,,2022-10-06T01:45:52.000Z,2022-10-06T01:46:16.000Z,,scott-System-Product-Name,,,https://github.com/syip0005/hybridcompression/tree/5ca9d47212e4f5be2dbc407b9aa299d360528046,1000,48,AE,12,512,./model_param/state_1248279.pt,true,UMASS2,0.001,constant,MSE,none,0.1,Adam,default,1E-10,0.021315719932318,1000,0.019891135394573,0.021797560155392,24
glamorous-hill-251,82,-,NVIDIA GeForce GTX 1060 6GB,1,finished,,2022-10-06T01:45:47.000Z,2pfafyet,syip0005,,,2022-10-06T01:44:25.000Z,2022-10-06T01:45:47.000Z,,scott-System-Product-Name,,,https://github.com/syip0005/hybridcompression/tree/5ca9d47212e4f5be2dbc407b9aa299d360528046,1000,48,HAE,12,512,./model_param/state_4132499.pt,true,UMASS2,0.001,constant,MSE,none,0.1,Adam,default,1E-10,0.019793000072241,1000,0.011853107251227,0.021918280050159,24
chocolate-mountain-250,62,-,NVIDIA GeForce GTX 1060 6GB,1,finished,,2022-10-06T01:44:20.000Z,f3eo1y2w,syip0005,,,2022-10-06T01:43:18.000Z,2022-10-06T01:44:20.000Z,,scott-System-Product-Name,,,https://github.com/syip0005/hybridcompression/tree/5ca9d47212e4f5be2dbc407b9aa299d360528046,1000,48,SCSAE,12,512,./model_param/state_2418408.pt,true,UMASS2,0.001,constant,MSE,none,0.1,Adam,default,1E-10,0.020127154886723,1000,0.015170568600297,0.020967217162252,24
clear-galaxy-249,25,-,NVIDIA GeForce GTX 1060 6GB,1,finished,,2022-10-06T01:43:13.000Z,1da78g4y,syip0005,,,2022-10-06T01:42:48.000Z,2022-10-06T01:43:13.000Z,,scott-System-Product-Name,,,https://github.com/syip0005/hybridcompression/tree/5ca9d47212e4f5be2dbc407b9aa299d360528046,1000,52,AE,12,512,./model_param/state_2790140.pt,true,UMASS2,0.001,constant,MSE,none,0.1,Adam,default,1E-10,0.021940138190985,1000,0.021092796698213,0.022046206519008,22.1538461538462
